,scenario_id,roaduser_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,strategy
0,1,v0,12.5103,3.9283,2.1724639172297415,21.303990022968836,3.2512,3.150957464760917,13.0,2.0,2,1
1,1,p0,6.9816,7.8139,22.53680291069238,10.757613698238597,1.39073023983805,1.2771786206263982,21.0,2.0,1,0
2,1,v1,12.6941,5.0008,2.1928781910187936,19.81346371391834,2.9026,2.7860767949868253,19.0,8.0,2,1
3,1,p1,7.0758,10.0843,19.007103695998737,9.885158073048608,0.9675032299687687,1.1017315455654724,21.0,2.0,1,0
4,1,p2,6.9517,10.6384,-0.7607610264336371,9.655219525475706,1.383149225499548,1.3858687155731373,6.0,2.0,1,0
5,1,p3,6.9421,11.0668,-0.8428801583042516,10.16352905234876,1.358114177821585,1.4039059320290046,6.0,2.0,1,0
6,1,p4,9.122,12.4495,-1.0069765002978,11.230445672129585,1.336114560956507,1.3042539509327173,10.0,2.0,1,0
7,1,p5,16.5381,4.2545,1.6749100777332098,6.406745307156819,0.9109458655705068,1.2930293192190343,21.0,2.0,1,0
8,2,p0,7.1271,9.3865,21.26296678114608,10.11536492760539,1.2654807149854161,1.4034491103584905,15.0,2.0,1,0
9,2,v2,13.2366,4.1981,5.007607093240031,19.259822548736256,2.5912,2.4352523699341093,15.0,2.0,2,1
10,3,v2,17.7279,19.7543,14.58244572109085,-1.3447469168734916,1.1336,1.052632399724434,45.0,9.0,2,1
11,3,p5,20.016,15.075999999999999,-0.9990297298171988,15.619328139449282,0.8663004675053569,1.294231105084777,35.0,9.0,1,0
12,3,p32,20.9193,9.8634,30.67736020072997,13.750898509492664,1.1695383405429682,1.1170575871587332,19.0,9.0,1,0
13,3,p39,19.4379,10.5118,30.65366962672131,12.2581592979251,1.2369176043698304,1.1682628988719876,20.0,9.0,1,0
14,3,p40,19.5223,9.5788,30.694559428394935,11.654714517215831,1.3052672561586764,1.1840997207980928,20.0,9.0,1,0
15,3,p41,18.836,11.9455,30.716169404048745,13.363307185291006,1.2355187736331652,1.1790407856006815,21.0,9.0,1,0
16,3,p42,17.9541,10.7473,30.985289088536035,12.959242090493941,1.2013941900974885,1.1114531249039281,24.0,9.0,1,0
17,3,p43,18.9662,13.4404,30.520069721105845,15.821710728481737,1.5643227831876643,1.6827197523369846,17.0,9.0,1,0
18,3,p44,18.9532,13.8213,30.837875127090516,17.25089830061774,1.5766907432974928,1.637469403805262,18.0,9.0,1,0
19,3,p45,16.3584,9.347999999999999,30.731583401895584,11.850713653225602,1.5327771038216875,1.3891959210128761,23.0,9.0,1,0
20,3,p46,14.081,9.2642,30.988514921269804,11.852660257982132,1.4762261141166688,1.4311550597029274,26.0,9.0,1,0
21,3,p47,15.5191,11.0235,30.455811650043,12.943153755835644,1.326086712851011,1.3486500847607321,24.0,9.0,1,0
22,3,p48,15.1882,11.557,30.38802329416632,14.179082711250524,1.476065449090927,1.4074483084747103,24.0,9.0,1,0
